id,texte_df_results,texte_df_final
67f1223fca3467b14e74bb2e,"A Vendre Duplex au Bardo2
💒💒𝑰𝒎𝒎𝒐 𝑬𝒛𝒆𝒎𝒛𝒎𝒊 💒💒
💒A Vendre Duplex Sis à Rastabia Bardo 2 💒
💒Emplacement : Bardo2 dans un quartier calme et proche de toutes les commodités
💒Composition
📍 RDC: Grand Salon + ...","A Vendre Duplex au Bardo2
💒💒𝑰𝒎𝒎𝒐 𝑬𝒛𝒆𝒎𝒛𝒎𝒊 💒💒
💒A Vendre Duplex Sis à Rastabia Bardo 2 💒
💒Emplacement : Bardo2 dans un quartier calme et proche de toutes les commodités
💒Composition
📍 RDC: Grand Salon +  Cuisine équipée + Salle d'eau +terrasse+ Séchoir
📍Premier étage :  3 Chambres à coucher +Salle de Bain 

✅Chauffage Central
✅Climatiseur
✅Dressing
💒Superficie : 92m²
💒Prix :300 000 Négociable
💻Notre équipe commerciale disposition pour vous assister dans le choix de votre demande
📲📲 22 608 139📲📲
📲📲 28 623 456📲📲
📲📲 71 581 518📲📲"
68f8f378d0d95991e1029f56,"Grande Maison (2 appart) avec Titre Bleu
يتكون من طابقين الطابق الارضي: 78 متر والطابق الاول 78 متر ولكل طابق مدخل خاص بيه مفصول عالاخر مع حديقة 
قريب من المدرسة الثانويه المنزه الثامن  وجميع المرافق ...","Grande Maison (2 appart) avec Titre Bleu
يتكون من طابقين الطابق الارضي: 78 متر والطابق الاول 78 متر ولكل طابق مدخل خاص بيه مفصول عالاخر مع حديقة 
قريب من المدرسة الثانويه المنزه الثامن  وجميع المرافق مجاورة . 
منطقة هادئة و راقيه وجيران محترمين
السعر قابل لنقاش في حدود المعقول
ملاحظه : لايوجد سمسار او وسيط"
68f896c7d0d95991e10255ea,"villa a vendre chotrana 3
Chotrana 3
🏡 𝐀̀ 𝐯𝐞𝐧𝐝𝐫𝐞 duplex 𝐝’𝐞𝐱𝐜𝐞𝐩𝐭𝐢𝐨𝐧 qui nécessite d'amélioration 
        
📍Située au cœur d’un 𝐪𝐮𝐚𝐫𝐭𝐢𝐞𝐫 𝐫𝐞́𝐬𝐢𝐝𝐞𝐧𝐭𝐢𝐞𝐥  , cette propriété offre un 𝐜𝐚𝐝𝐫𝐞 𝐝𝐞 𝐯𝐢𝐞 𝐩𝐚𝐢𝐬𝐢𝐛𝐥𝐞,...","villa a vendre chotrana 3
Chotrana 3
🏡 𝐀̀ 𝐯𝐞𝐧𝐝𝐫𝐞 duplex 𝐝’𝐞𝐱𝐜𝐞𝐩𝐭𝐢𝐨𝐧 qui nécessite d'amélioration 
        
📍Située au cœur d’un 𝐪𝐮𝐚𝐫𝐭𝐢𝐞𝐫 𝐫𝐞́𝐬𝐢𝐝𝐞𝐧𝐭𝐢𝐞𝐥  , cette propriété offre un 𝐜𝐚𝐝𝐫𝐞 𝐝𝐞 𝐯𝐢𝐞 𝐩𝐚𝐢𝐬𝐢𝐛𝐥𝐞, 𝐬𝐞́𝐜𝐮𝐫𝐢𝐬𝐞́ 𝐞𝐭 𝐯𝐞𝐫𝐝𝐨𝐲𝐚𝐧𝐭.
elle fait l'angle de deux rues 

✨ 𝐒𝐮𝐫𝐟𝐚𝐜𝐞 𝐭𝐞𝐫𝐫𝐚𝐢𝐧 : 460𝐦² 
𝐁𝐚̂𝐭𝐢 : 200𝐦²  
       Angle  Sur  2 rue  
-  𝟓 𝐜𝐡𝐚𝐦𝐛𝐫𝐞𝐬 𝐬𝐩𝐚𝐜𝐢𝐞𝐮𝐬𝐞𝐬, 𝐝𝐨𝐧𝐭 𝐮𝐧𝐞 𝐬𝐮𝐢𝐭𝐞 𝐩𝐚𝐫𝐞𝐧𝐭𝐚𝐥𝐞
-  Espaces de vie lumineux avec vue dégagée qui donne sur le jardin 
-  Cuisine équipée, plusieurs salons, terrasses ensoleillées
- Grand abri pouvant accueillir plusieurs voitures
parking au sous-sol 
- Très  Grand Jardin  
- Piscine 
   Loge Gardien Séparer  
🛠️ Des travaux sont aprevoir mais la structure est saine offre un immense potentiel de rénovation haut de gamme 
localisation premium a la fois calm
Agence immobilière IMMO+
pour plus d'informations veuillez nous contacter sur 58 129 184 
WhatsApp 58 129 184 
"
68f8de7fd0d95991e1028efe,"A vendre Triplex aux jardins de Carthage 
La Maison de l’immobilier vous propose à la vente un superbe triplex situé aux Jardins de Carthage.

D'une superficie totale de 223 m², ce bien d’exception al...","A vendre Triplex aux jardins de Carthage 
La Maison de l’immobilier vous propose à la vente un superbe triplex situé aux Jardins de Carthage.

D'une superficie totale de 223 m², ce bien d’exception allie confort moderne et fonctionnalité , avec des prestations haut de gamme.

Rez-de-chaussée :

Un grand salon lumineux.

Une cuisine moderne entièrement équipée.

Étage :

Deux chambres spacieuses avec dressings intégrés

Une suite parentale avec salle de bain privative

Sous-sol aménagé :

Une chambre de service

Une chambre supplémentaire polyvalente (bureau, salle de jeux, chambre d’amis…)

Un garage privé pouvant accueillir 2 voitures

Extérieur :

Un jardin privatif soigneusement entretenu

Une piscine

Une douche à extérieure

Chauffage central

Climatisation Split System dans toutes les pièces

Porte blindée pour plus de sécurité.

Prix de vente : 1 800 000 TND


Pour plus d’informations ou pour organiser une visite, n’hésitez pas à nous contacter.


"
68fa002ad0d95991e10325e5,"🔥À VENDRE – Villa Menzah 9B 🔥
📐 482 m² terrain | 600 m² bâtis
💰 1.080.000 DT
☎️ 28 210 963
🔥À VENDRE – Villa Menzah 9B 🔥
📐 482 m² terrain | 600 m² bâtis
💰 1.080.000 DT
☎️ 28 210 963","🔥À VENDRE – Villa Menzah 9B 🔥
📐 482 m² terrain | 600 m² bâtis
💰 1.080.000 DT
☎️ 28 210 963
🔥À VENDRE – Villa Menzah 9B 🔥
📐 482 m² terrain | 600 m² bâtis
💰 1.080.000 DT
☎️ 28 210 963"
68f8b017b756576ab4061690,"Villa Liatris à Vendre à Cité Ennozha Ariana 
Une villa  d'une superficie de 218m² sur un terrain de 325 m², située à Cité ennozha Ariana. A l'entrée on a un salon, une cuisine , quatres chambres et u...","Villa Liatris à Vendre à Cité Ennozha Ariana 
Une villa  d'une superficie de 218m² sur un terrain de 325 m², située à Cité ennozha Ariana. A l'entrée on a un salon, une cuisine , quatres chambres et une salle de bain. À l’extérieur, on a Parking et débarras .NB :  possibilité de bâtir deux autres étages de villa . "
68f911f2d0d95991e102b513,"maison a vendre 
Maison à vendre a dar fadhal sokra 150m avec studio thel ala 3 coûtes eli yheb des informations ala dar wo I montant et visiter la maison appelle moi a 58540686
et merci
","maison a vendre 
Maison à vendre a dar fadhal sokra 150m avec studio thel ala 3 coûtes eli yheb des informations ala dar wo I montant et visiter la maison appelle moi a 58540686
et merci
"
68f65b1bb756576ab404db87,"Duplex à vendre gammarth village 
Un joli duplex à vendre à gammarth village à vendre un quartier calme à proximité de Aziza gammarth , salon cuisine douche en bas et 3 chambres en haut avc salle de b...","Duplex à vendre gammarth village 
Un joli duplex à vendre à gammarth village à vendre un quartier calme à proximité de Aziza gammarth , salon cuisine douche en bas et 3 chambres en haut avc salle de bain , une chambre sur le toit avc bcp des placards et des rangement , dans chaque chambre y’a des grands dressing, un balcon avec une vue dégagé un garage et un petit jardin dehors "
68f612c0b756576ab4049ee3,"Villa Auriva à vendre à Cité El Amal Manouba 
Villa S3 sur un terrain d'une superficie de 345m², située à Cité El Amal Manouba. Elle se compose d'un salon, 3 chambres, une cuisine et une salle de bain...","Villa Auriva à vendre à Cité El Amal Manouba 
Villa S3 sur un terrain d'une superficie de 345m², située à Cité El Amal Manouba. Elle se compose d'un salon, 3 chambres, une cuisine et une salle de bain. La villa dispose également d’un garage et d’un jardin. "
68f62909d0d95991e10104a8,"Maison S + 2
bonjour
A vendre maison en Tunisie de 96 m2 pour habitation ou investissement ; composée d'un salon et 2 grandes chambres. la cuisine est séparée et équipée et sdb avec baignoire et wc in...","Maison S + 2
bonjour
A vendre maison en Tunisie de 96 m2 pour habitation ou investissement ; composée d'un salon et 2 grandes chambres. la cuisine est séparée et équipée et sdb avec baignoire et wc indépendant. un escalier mène au toit. 1 garage voiture et 1 dépôt sont en bas de la maison. la maison est bien entretenue il y a le titre de propriété en règle.
La maison se situe au kram ouest à 15 min à pied de la plage de Salambô et à 10 min de la gare de tgm. je peux envoyer d'autres photos si besoin. n'hésitez pas à me contacter par whatsapp sur le 
0033620072029
Prix 199 000 dinars négociable "
68f772add0d95991e101bf4f,"Maison 
دار للبيع في الكوان في فوشانة حي السبوعي
 🔴📜شهادة ملكية فردية
🔴المساحة 400م مربع
 🔴 تتكون من 4 شقق S+2
29.705.907","Maison 
دار للبيع في الكوان في فوشانة حي السبوعي
 🔴📜شهادة ملكية فردية
🔴المساحة 400م مربع
 🔴 تتكون من 4 شقق S+2
29.705.907"
685bbb7fd5464a896c9ab66a,"Studio s+1 meublé à Ezzahra ville
C'est un joli studio S+1 richement meublé ( Pour longue durée) , comporte une cuisine installée et équipée (haute, plaque, four, lave-vaisselle) , une chambre à couch...","Studio s+1 meublé à Ezzahra ville
C'est un joli studio S+1 richement meublé ( Pour longue durée) , comporte une cuisine installée et équipée (haute, plaque, four, lave-vaisselle) , une chambre à coucher neuve, une salle d'eau ( cabine de douche) et un salon avec TV-récepteur et meuble TV. Un chauffage central et deux climatiseurs sont disponibles."
68f67681d0d95991e101462e,"vente maison style americain de 88 m2 ( RDC+1 ETAGE) tunis-hafsia
famille partante à l'etranger, vend maison à TUNIS -HAFSIA-RUE MEDENINE  ( à  pied :3 minutes AV MONJI SLIM,  et 7 minutes de LA MEDIN...","vente maison style americain de 88 m2 ( RDC+1 ETAGE) tunis-hafsia
famille partante à l'etranger, vend maison à TUNIS -HAFSIA-RUE MEDENINE  ( à  pied :3 minutes AV MONJI SLIM,  et 7 minutes de LA MEDINA , du  port de FRANCE du bab KHADRA du bab SOUIKA.

Maison construite depuis 30 ans par l'Agence de Réhabilitation et de Rénovation Urbaine (ARRU - LOT N° 3 , parcelle 14 à 16) ,  acquise via la banque BH, bon  état, présérvée, avec deux portes de sortie sur deux rues différentes ,   Actuellement louée , elle est   composée de :

* RDC 88 m2 :( salon + cuisine + toilette + débarras  ) :  surface BATIE  de 60 m2   , plus   un soudard  ( surface non bâtie ) de 28 m2.
*un étage  bati ( 2 C.C  + salle d'eau (baignoire + toilette) : surface BATIE de 60 m2.
* gaz de ville + ligne telephone+ chaffoteau.

* possibilité d'ajouter ( batir)  un deuxieme étage .

** prix vendeur = 285 milles dinars ( négociable raisonnablement) 

*contact : HABIB / 90.246.573 / de 10 h à 20 H."
68f60e376bcfa867f54df90c,"منزل  ذو طابيقين طابق سفلي متكون من عدد 2 منزل وطابق علوي متكون من منزل 
مئة و ستون متر مربع  بجانب محطة المترو رقم اربعة  مكان المنزل خزندار  فرصة للاستثمار كراء لطلبة أو السكن  لمن يهمه الأمر رقم ال...","منزل  ذو طابيقين طابق سفلي متكون من عدد 2 منزل وطابق علوي متكون من منزل 
مئة و ستون متر مربع  بجانب محطة المترو رقم اربعة  مكان المنزل خزندار  فرصة للاستثمار كراء لطلبة أو السكن  لمن يهمه الأمر رقم الهاتف 21343613 أو 24666157"
68f767c7b756576ab4056273,"Villa à vendre
Particulier met à la vente une villa à Sidi Hessian dans un quartier calme sur la route principale de la cité 20 Mars 
Surface couvert :110 m² 
terrain: 300 m²

Elle est composée comme ...","Villa à vendre
Particulier met à la vente une villa à Sidi Hessian dans un quartier calme sur la route principale de la cité 20 Mars 
Surface couvert :110 m² 
terrain: 300 m²

Elle est composée comme suit:
-un salon
-salle à manger avec placard
-une cuisine avec placard
-une salle de bain
-2 chambres à coucher avec placard
-une véranda et un abri pour voiture
-Espaces extérieurs comprenant un jardin avant, un jardin arrière et une terrasse.
Gaz de ville
Extensible pour 2 autres Etages.
Prix :390mdt négociable 
Pour plus d'information et visite contacter : 29496252"
68f621ca5709529b94aa44ad,"A vendre villa s+2 a cité el ghazela 
Votre agence immobilière Bestimmo vous propose à la vente une villa située à Cité El Ghazela, Rue El Ahram située dans un quartier calme et recherché,  construite...","A vendre villa s+2 a cité el ghazela 
Votre agence immobilière Bestimmo vous propose à la vente une villa située à Cité El Ghazela, Rue El Ahram située dans un quartier calme et recherché,  construite sur un terrain de 368m² . il s'agit d'une villa à retaper , se compose d'un salon , deux chambres a coucher ,une salle de bain , une salle d'eau et une cuisine .
elle dispose d'un grand jardin 
tel & WhatsApp 54 331 173
 

"
68d5202207c7711d7c753fd1,"🏡 Villa inachevé – Ennasr2 (Tunis)
À vendre une villa en cours de construction (gros œuvre avancé) située à Ennasr 2 dans un quartier résidentiel recherché.

📐 Caractéristiques principales :
	•	Terrai...","🏡 Villa inachevé – Ennasr2 (Tunis)
À vendre une villa en cours de construction (gros œuvre avancé) située à Ennasr 2 dans un quartier résidentiel recherché.

📐 Caractéristiques principales :
	•	Terrain : 350 m²
	•	Surface bâtie : environ 300 m² sur 2 niveaux
	•	Piscine en cours de réalisation
	•	Garage spacieux
	•	Conception moderne avec une belle répartition des espaces

✅ Avancement des travaux :
	•	Gros œuvre terminé
	•	Électricité et plomberie pré-installées
	•	Piscine brute réalisée
	•	Maison prête à recevoir les finitions (carrelage, menuiserie, peinture, aménagements extérieurs)

🌟 Points forts :
	•	Emplacement stratégique à Ennasr, proche des commodités et axes principaux
	•	Projet idéal pour personnaliser la maison selon vos goûts
	•	Fort potentiel de valorisation dans un quartier très demandé"
67372ba70d8480a1e00ef3ca,"À vendre Duplex S+3 Neuf à CHOTRANA 1
Duplex S+3 à Chotrana 1 
RDC 
Un salon lumineux prestigieux ouvrant sur un jardin gazonné de 36.2 m² 
Une cuisine bien équipée 
Une salle d'eau invités
À l'étage,...","À vendre Duplex S+3 Neuf à CHOTRANA 1
Duplex S+3 à Chotrana 1 
RDC 
Un salon lumineux prestigieux ouvrant sur un jardin gazonné de 36.2 m² 
Une cuisine bien équipée 
Une salle d'eau invités
À l'étage, 
Une suite parentale avec dressing et une salle de douche 
Deux suites junior avec une  salle de bain de luxe .
**  Deux places de parking
**  Chauffage centrale 
**  Climatisation en Split
Contact: 22 99 60 60 "
